id,name,price,date,available,room_type,accommodates,bedrooms,beds,amenities,latitude,longitude,property_type,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
670243348550349110,"Fenced Yard, Home Office, & Covered Deck (Monthly)",151.0,2023-03-19,f,Entire home/apt,5,2.0,2.0,"[""Free driveway parking on premises \u2013 2 spaces"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Essentials"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Coffee maker: pour-over coffee"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Exercise equipment: elliptical, free weights, yoga mat"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Fast wifi \u2013 70 Mbps"", ""Microwave"", ""Hot water kettle"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Indoor fireplace: electric"", ""First aid kit"", ""Ceiling fan"", ""Wine glasses"", ""Self check-in"", ""Lockbox"", ""Hammock"", ""Stainless steel oven"", ""Smoke alarm"", ""Baking sheet"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Other stainless steel electric stove""]",35.57613,-82.59254,Entire bungalow,33449874,2015-05-15,"Savannah, GA",within an hour,100%,98%,30,60,2,5.0,0.31,1,1,0,0
670931587025967939,Guest Room with King and Sofa Bed at AC Asheville Downtown,248.0,2023-03-19,t,Entire home/apt,3,1.0,2.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Private entrance"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Paid parking off premises"", ""Body soap"", ""TV with standard cable"", ""Dedicated workspace"", ""Hangers"", ""Long term stays allowed"", ""Elevator"", ""Host greets you"", ""Smoke alarm"", ""Gym"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.59635,-82.55207,Entire rental unit,454578310,2022-04-16,,within an hour,100%,100%,1,365,23,4.83,3.52,2,2,0,0
670961343260623487,Guest Room with 2 Queen Beds at AC Asheville Downtown,258.0,2023-03-19,t,Entire home/apt,4,1.0,2.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Private entrance"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Paid parking off premises"", ""Body soap"", ""TV with standard cable"", ""Dedicated workspace"", ""Hangers"", ""Long term stays allowed"", ""Elevator"", ""Host greets you"", ""Smoke alarm"", ""Gym"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.59559,-82.55252,Entire rental unit,454578310,2022-04-16,,within an hour,100%,100%,1,365,15,5.0,2.3,2,2,0,0
671235890019920484,Eclectic 2 Bedroom West Asheville home.,200.0,2023-03-19,f,Entire home/apt,4,2.0,2.0,"[""Shampoo"", ""Coffee"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Shower gel"", ""Barbecue utensils"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Body soap"", ""Free driveway parking on premises"", ""Window AC unit"", ""Conditioner"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Microwave"", ""Security cameras on property"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Lockbox"", ""Outdoor dining area"", ""Hammock"", ""Ethernet connection"", ""Safe"", ""Smoke alarm"", ""Baking sheet"", ""BBQ grill"", ""Oven"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Heating"", ""Iron"", ""75\"" HDTV with Hulu""]",35.58185,-82.62908,Entire home,72122857,2016-05-15,"Asheville, NC",within a day,89%,68%,2,1125,10,4.8,1.64,1,1,0,0
671623902125220796,Peaceful Getaway Central to All Things Asheville,96.0,2023-03-19,f,Entire home/apt,2,1.0,1.0,"[""Coffee maker: french press, Keurig coffee machine"", ""Coffee"", ""Hair dryer"", ""Cleaning products"", ""Extra pillows and blankets"", ""Botanic Hearth Peppermint Oil shampoo"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""A La Maison Natural Body Wash Rosemary Mint Scent body soap"", ""Freezer"", ""AC - split type ductless system"", ""Refrigerator"", ""Shower gel"", ""Stainless steel stove"", ""Dining table"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Hangers"", ""Botanic Hearth Peppermint Oil conditioner"", ""Hot water kettle"", ""Microwave"", ""Security cameras on property"", ""Books and reading material"", ""Outdoor furniture"", ""Long term stays allowed"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Heating - split type ductless system"", ""Wine glasses"", ""First aid kit"", ""Self check-in"", ""Ethernet connection"", ""Stainless steel oven"", ""Smoke alarm"", ""Baking sheet"", ""Fast wifi \u2013 354 Mbps"", ""Clothing storage"", ""Bed linens"", ""HDTV with Netflix, Roku"", ""Free washer \u2013 In unit"", ""Iron""]",35.54826,-82.47946,Entire rental unit,267939283,2019-06-11,"Asheville, NC",within an hour,100%,100%,2,27,44,5.0,6.08,1,1,0,0
671882192427658113,"Parkside, Artsy, Full Kitchen, by Playground",115.0,2023-03-19,f,Entire home/apt,4,2.0,2.0,"[""Coffee maker: french press, Keurig coffee machine"", ""Hair dryer"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Single level home"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Stainless steel stove"", ""Refrigerator"", ""Shower gel"", ""65\"" HDTV with Roku"", ""Shared outdoor pool - available seasonally, open specific hours"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Carbon monoxide alarm"", ""Whole Foods conditioner"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Security cameras on property"", ""Books and reading material"", ""Smart lock"", ""Central heating"", ""Hot water"", ""Toaster"", ""Backyard"", ""Bathtub"", ""Kitchen"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Self check-in"", ""Mini fridge"", ""Stainless steel oven"", ""Smoke alarm"", ""Baking sheet"", ""Whole Foods shampoo"", ""Laundromat nearby"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Iron""]",35.57367,-82.60829,Entire home,155800237,2017-10-22,"Asheville, NC",within an hour,100%,100%,1,25,71,4.92,9.18,1,1,0,0
673618382327247833,Beautifully Remodeled 2 BR Home Close to West AVL!,129.0,2023-03-19,t,Entire home/apt,4,2.0,2.0,"[""Shampoo"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Hair dryer"", ""Cleaning products"", ""Extra pillows and blankets"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Shower gel"", ""Board games"", ""Barbecue utensils"", ""Keypad"", ""Stove"", ""55\"" HDTV"", ""Wifi"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Conditioner"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Microwave"", ""Portable fans"", ""Books and reading material"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""Self check-in"", ""Ceiling fan"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Hammock"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Baking sheet"", ""BBQ grill"", ""Free dryer \u2013 In building"", ""Oven"", ""Dove body soap"", ""Bed linens"", ""Outdoor dining area"", ""Iron""]",35.56931,-82.64741,Entire home,98604649,2016-10-07,"Asheville, NC",within an hour,100%,100%,2,365,14,4.93,1.84,1,1,0,0
674758651803723764,Spacious 3BR | Deck | Washer/Dryer,219.0,2023-03-19,t,Entire home/apt,8,3.0,5.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Refrigerator"", ""TV"", ""Stove"", ""Wifi"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Microwave"", ""Security cameras on property"", ""Hot water"", ""Kitchen"", ""Indoor fireplace"", ""First aid kit"", ""Self check-in"", ""Lockbox"", ""Smoke alarm"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Air conditioning""]",35.4359,-82.51738,Entire home,443139360,2022-02-01,,within an hour,87%,100%,2,365,11,4.45,1.62,30,29,1,0
675529968269080269,Comfortable 4 bedroom 2 full bath in Asheville!,175.0,2023-03-19,t,Entire home/apt,12,4.0,10.0,"[""Coffee"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Private patio or balcony"", ""Pets allowed"", ""Window guards"", ""Outlet covers"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""AC - split type ductless system"", ""Refrigerator"", ""Board games"", ""Barbecue utensils"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Stainless steel electric stove"", ""42\"" HDTV with DVD player, Roku"", ""Radiant heating"", ""Dedicated workspace"", ""Baby safety gates"", ""Hangers"", ""Fast wifi \u2013 412 Mbps"", ""Microwave"", ""Security cameras on property"", ""Baby bath"", ""Outdoor furniture"", ""Toaster"", ""Hot water"", ""Room-darkening shades"", ""Bathtub"", ""Kitchen"", ""Sound system with Bluetooth and aux"", ""Heating - split type ductless system"", ""Wine glasses"", ""First aid kit"", ""Record player"", ""Ceiling fan"", ""Fire pit"", ""Self check-in"", ""Hammock"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Babysitter recommendations"", ""Stainless steel oven"", ""Smoke alarm"", ""Mountain view"", ""Baking sheet"", ""BBQ grill"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Dishwasher"", ""Bed linens"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Iron""]",35.55457,-82.51013,Entire home,73127762,2016-05-21,"Asheville, NC",within an hour,100%,100%,1,90,13,4.62,2.64,1,1,0,0
676759193993863114,Clean and Convenient West Asheville Homestay,57.0,2023-03-19,t,Private room,2,1.0,1.0,"[""Shampoo"", ""Coffee"", ""Hair dryer"", ""Cleaning products"", ""Extra pillows and blankets"", ""Portable heater"", ""Pets allowed"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Fire extinguisher"", ""Freezer"", ""Refrigerator"", ""Shower gel"", ""Board games"", ""Barbecue utensils"", ""Keypad"", ""Wifi"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, Roku"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Clothing storage: closet"", ""Portable fans"", ""Security cameras on property"", ""Books and reading material"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Free driveway parking on premises \u2013 1 space"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Convection oven oven"", ""Self check-in"", ""Lock on bedroom door"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Babysitter recommendations"", ""Smoke alarm"", ""BBQ grill"", ""Children\u2019s dinnerware"", ""Coffee maker: drip coffee maker"", ""Shared backyard \u2013 Fully fenced"", ""Laundromat nearby"", ""Bed linens"", ""Iron""]",35.56527,-82.59655,Private room in home,20475301,2014-08-24,"Asheville, NC",within an hour,100%,100%,1,365,36,4.86,4.62,1,0,1,0
676863018438068627,West Asheville Modern Cottage/Restaurants Shopping,136.0,2023-03-19,t,Entire home/apt,4,2.0,2.0,"[""Coffee"", ""Free dryer"", ""Hair dryer"", ""Free driveway parking on premises \u2013 2 spaces"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Fireplace guards"", ""Outlet covers"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Freezer"", ""Stainless steel stove"", ""Dining table"", ""Assorted body soap"", ""Shower gel"", ""TV"", ""Board games"", ""Barbecue utensils"", ""Wifi"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Hot water kettle"", ""Large with freezer refrigerator"", ""Security cameras on property"", ""Portable fans"", ""Microwave"", ""Books and reading material"", ""Outdoor furniture"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Indoor fireplace"", ""Assorted shampoo"", ""Ceiling fan"", ""First aid kit"", ""Assorted conditioner"", ""Wine glasses"", ""Private backyard"", ""Clothing storage: closet, walk-in closet, and dresser"", ""Ethernet connection"", ""Mini fridge"", ""Stainless steel oven"", ""Smoke alarm"", ""Baking sheet"", ""BBQ grill"", ""Coffee maker: drip coffee maker"", ""Dishwasher"", ""Laundromat nearby"", ""Bed linens"", ""Outdoor dining area"", ""Air conditioning"", ""Iron""]",35.55193,-82.62476,Entire home,470991786,2022-07-22,,within an hour,100%,100%,2,14,6,5.0,0.91,1,1,0,0
677353796235788057,Asheville Studio Oasis,67.0,2023-03-19,t,Entire home/apt,2,1.0,1.0,"[""Heating"", ""Fire extinguisher"", ""Dishes and silverware"", ""AC - split type ductless system"", ""Refrigerator"", ""Smoke alarm"", ""Coffee maker"", ""BBQ grill"", ""Outdoor furniture"", ""Fast wifi \u2013 106 Mbps"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Kitchen"", ""Fire pit"", ""First aid kit"", ""33\"" HDTV with Roku"", ""Dedicated workspace"", ""Outdoor dining area"", ""Free parking on premises""]",35.6078,-82.49879,Entire rental unit,471087905,2022-07-23,,within an hour,100%,100%,1,7,14,5.0,2.06,1,1,0,0
679549078708065289,"Asheville Retreat: Hot Tub, Yard & Game Room!",217.0,2023-03-19,f,Entire home/apt,6,3.0,3.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Pets allowed"", ""Dryer"", ""Cooking basics"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Refrigerator"", ""TV"", ""Hot tub"", ""Wifi"", ""Carbon monoxide alarm"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Kitchen"", ""First aid kit"", ""Self check-in"", ""Lockbox"", ""Smoke alarm"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Heating"", ""Air conditioning""]",35.57064,-82.63882,Entire home,121681645,2017-03-20,United States,within an hour,100%,99%,2,1125,18,4.89,2.33,41,41,0,0
679809782098650720,Family-Friendly Mountain Home- Close to Downtown,470.0,2023-03-19,f,Entire home/apt,10,4.0,5.0,"[""Shampoo"", ""Coffee"", ""Private backyard \u2013 Not fully fenced"", ""Hair dryer"", ""Free driveway parking on premises \u2013 3 spaces"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Cooking basics"", ""Indoor fireplace: gas"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Washer"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""Board games"", ""Barbecue utensils"", ""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""Stove"", ""Private BBQ grill: gas"", ""Wifi"", ""Body soap"", ""Carbon monoxide alarm"", ""Conditioner"", ""Clothing storage: dresser, walk-in closet, and closet"", ""Blender"", ""Hangers"", ""Central air conditioning"", ""Microwave"", ""Security cameras on property"", ""Books and reading material"", ""Outdoor furniture"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Bathtub"", ""Kitchen"", ""Toaster"", ""Fire pit"", ""First aid kit"", ""Self check-in"", ""Lockbox"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Mini fridge"", ""Rice maker"", ""Smoke alarm"", ""Baking sheet"", ""Bread maker"", ""Children\u2019s dinnerware"", ""Oven"", ""Dishwasher"", ""Bed linens"", ""Bidet"", ""Standalone high chair - available upon request"", ""Iron""]",35.61546,-82.48963,Entire home,5111981,2013-02-16,"Asheville, NC",within an hour,100%,99%,3,365,3,5.0,0.61,2,2,0,0
681184382011042162,Guest Room with 1 King Bed at Aloft Asheville Downtown,276.0,2023-03-19,t,Entire home/apt,2,1.0,1.0,"[""Shampoo"", ""Hair dryer"", ""Coffee maker"", ""Pets allowed"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Paid parking off premises"", ""Body soap"", ""Pool"", ""TV with standard cable"", ""Dedicated workspace"", ""Hangers"", ""Elevator"", ""Host greets you"", ""Smoke alarm"", ""Gym"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Iron""]",35.59308,-82.55189,Entire rental unit,462237430,2022-06-02,,within an hour,100%,100%,1,365,45,4.89,7.26,1,1,0,0
681294831848601446,Stunning & serene riverside retreat in Asheville!,432.0,2023-03-19,f,Entire home/apt,6,4.0,5.0,"[""Coffee"", ""Hair dryer"", ""Cleaning products"", ""Extra pillows and blankets"", ""Waterfront"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker, Nespresso"", ""Private entrance"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Nest amenities conditioner"", ""Fire extinguisher"", ""Freezer"", ""Dining table"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Private hot tub - available all year, open 24 hours"", ""Barbecue utensils"", ""Keypad"", ""Stove"", ""Free dryer \u2013 In unit"", ""Ping pong table"", ""Outdoor shower"", ""Wifi"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Blender"", ""Hangers"", ""Microwave"", ""Nest amenities shampoo"", ""Portable fans"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Heating - split type ductless system"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Fire pit"", ""Self check-in"", ""Smoke alarm"", ""Bidet"", ""Baking sheet"", ""BBQ grill"", ""Oven"", ""Dishwasher"", ""River view"", ""Backyard"", ""Bed linens"", ""Air conditioning"", ""Body soap""]",35.60484329239477,-82.46902716931152,Entire home,2707998,2012-06-21,"Denver, CO",within an hour,100%,100%,3,1125,5,5.0,1.06,1,1,0,0
681984555043356793,River Mountain Retreat,200.0,2023-03-19,t,Entire home/apt,8,3.0,7.0,"[""Shampoo"", ""Electric stove"", ""Coffee"", ""Hair dryer"", ""Coffee maker"", ""Private backyard \u2013 Not fully fenced"", ""BBQ grill: charcoal"", ""Cleaning products"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Pets allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Free street parking"", ""Essentials"", ""Washer"", ""Free parking on premises"", ""Fire extinguisher"", ""Air conditioning"", ""Freezer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Board games"", ""Dining table"", ""Drying rack for clothing"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Carbon monoxide alarm"", ""Conditioner"", ""Blender"", ""Hangers"", ""Clothing storage: walk-in closet, wardrobe, closet, and dresser"", ""Game console"", ""Security cameras on property"", ""Microwave"", ""Books and reading material"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central heating"", ""Hot water"", ""Room-darkening shades"", ""Toaster"", ""Bathtub"", ""Kitchen"", ""Fire pit"", ""Wine glasses"", ""First aid kit"", ""Ceiling fan"", ""Unknown  body soap"", ""Ethernet connection"", ""Smoke alarm"", ""Baking sheet"", ""Oven"", ""Dishwasher"", ""Single level home"", ""Bed linens"", ""Outdoor dining area"", ""Bidet"", ""Iron""]",35.60853,-82.61361,Entire home,465286340,2022-06-20,,within an hour,100%,100%,2,28,15,4.87,2.0,1,1,0,0
